co wahari ma,canal.
co wariro,"doctor, enfermero."
co wihmi naria,"motobomba, bomba (máquina para elevar el agua)."
co wija sitero,"fuente, manantial."
co wijari copa,fuente.
co wijaro,fuente. sinón. co wijari copa.
co wùora,tener sed.
co yapaca,gota de agua.
co yoria,balde. 1 WananoEspañol 57
coa tara,"1 sonar. 2, bisiro coa tara. 2 venir aroma. 3 pensar que."
coaa wahara,"derretirse, disolverse."
coachù yoara,"dar sabor, saborear, sazonar."
coaerara,"saborear simple, ser un sabor insípido."
coara,"saber a, tener sabor; ser sabroso, sabrosa."
coaroca õhna,resonar un eco.
coã sãa ñùna,estrenar (ropa).
coãna,1 acostarse. 2 ser horizontal.
coãri casario,cama.
coha sitera,barrer (echando afuera la basura).
coha sitira,"coha witira v.t. despedirse, despedir."
coha wihira,"llegar del monte (a la casa), llegar de cerca o lejos (él que vivía donde llegó). 58 coha witira V. coha sitira."
cohamacù,1 Dios. 2 dios. pl. cohamana. s.f. cohamaco.
"cohamacù jira, ti nini masù","ídolo. pl. cohamana jira, ti nia masùri. V. masù."
Cohamacù mehne durucura,orar.
Cohamacù tuaa mehne yoara,hacer un milagro.
Cohamacù ya wùhù,"capilla, iglesia."
Cohamacù yare ti joari tju,"Biblia, Sagradas Escrituras."
Cohamacù yare yahu mùhtariro,profeta.
Cohamacùre ñano durucura,"blasfemar, decir blasfemias."
Cohamacùre ño payoerariro,alguien impío.
Cohamacùre sinina,orar.
cohara,cohawera v.t. 1 barrer. 2 limpiar (chagra). 59
cohari boca,escoba.
cohari pja,mediodía.
cohari pja jichù chùra,almorzar.
cohã,hueso.
cohã daporicoro,to cohã daporicoro) s.an. divorciada.
cohã dohsaro,unión de huesos.
cohã ñasari,"médula ósea, tuétano."
cohã pahñonocahna,destruir.
cohã sitera,regar.
cohã tene,esqueleto.
cohãna,"1 botar, desechar, echar. 2 abandonar, desamparar, alejar. 3 despedir (empleados), expulsar. 4 divorciar. 5 gastar (dinero). v.caus. cohõna. sinón. boara, bora. V. yoa sitera. cohãna WananoEspañol 60"
cohãnocahna,pohna ti chohãnocahna) v.t. 1 perder. 2 abortar.
cohãri baju yoariro,"persona escuálida, consumida, descarnada."
coheyu,"coheo, cohreo s.an. libélula. O. Odonata, F. Calopterygidae, Libellulidae, Aeshnidae, Gomphidae, Coenagrionidae."
coho burucù,árbol estéril.
cohori pû,pétalo.
cohori tira,"1 ser floreado, floreada. 2 tener flores."
cohoro,flor.
cohoro cano da,tallo de una flor.
cohõ cahara,1 quedarse atrás. 2 quedarse atrasado.
cohõa wahara,reprobar.
cohõna,"perder (tren, avión, ocasión); quedar atrasado, atrasada."
cohrêna,defecar. 61
cohrêri wùhù,"excusado, letrina, sanitario."
cohrêrùcara,obrar.
cohrêwera,"defecar, evacuar."
cohsora,bañar.
cohta bohreara,pasar en vela.
cohtara,"1 esperar, anticipar. 2 guardar, vigilar."
cohtariro,"1 cuidandero, un vigilante. 2 administrador."
cohtaro marieno,sin demora.
cohtotahti,"1 vueltas, sencillo (dinero suelto). 2 repuesto."
cohtotara,"1 cambiar, mudar. 2 alternar, variar. 3 canjear. 4 sustituir. 62 papá se enferme, yo lo sustituiré trabajando. v.i. convertirse, transformar."
coma,hacha.
coma mehne dùtera,hachear.
coma yosaro,cobija.
coma yosaro yehsero,sábana.
comaa,"acero, hierro, metal."
comaa biato,olla metálica.
comaa da,1 alambre. 2 cadena. 3 cable.
comaa da pota tiri da,alambre de púas.
comaa dare jâ sipiõ wihtã õhna,soldar.
comaa taño,comaa sehne s.inan. ancla. 2. V. pari taño. coma WananoEspañol 63
comaa tene,malla.
comaa waca,"puntilla, clavo."
comaacù,"barra, varilla."
comana1,"moscas. Musca domestica. 2, wihmiina."
comana2,1 cobijar. 2 envolver.
comapariaca,comaperiaca s.inan. hombro.
comapariaca dihtare mùohna,encogerse de hombros.
comape,brea.
Comapoa,Gi Punta (nombre de un cacerío Tariano en el río Vaupés).
comarirocã,"nene (hasta un mes de edad), un bebé."
comunal macaa,chagra común.
cono,pez misingo. Paraushenippteru fisheri.
copa,hueco.
copa dahrera,"cavar, excavar, perforar."
cora,refugiarse (de la lluvia o del sol). 64
core pio namona,"aguar, echar más agua."
core waara,traer agua (del río).
corê,pájaro carpintero real barbirrayado. Dryocopus lineatus.
cori,"caldo, sancocho, sopa."
cori cahsaro,impermeable (una lámina).
cori wariro,alguien que discanta (para evitar enfermedad). 1. V. jura2.
cori wùhù,"casa de refugio de la lluvia, refugio de la lluvia."
coro,lluvia.
córo,"paraguas, sombrilla."
coro marieno,sequía.
coro siteri,nubes de lluvia.
coro siteri ji nahiana,nublarse. 65
coro tara,llover.
coro tuaro tara,"caer, haber aguacero, chubasco, tempestad, tormenta."
corobisa,"cóñapono s.an. pez agujón. Boulengerella lateristriga, Boulengerella maculata."
cosa pjî,listón de pachuba.
cosaca,coloraditos. Acaridae.
cosara,lavar.
cosawera,"enjuagar, lavar bien."
cotiria,"wanano, guanano, uanano (nombre de un grupo lingüístico en el Vaupés)."
coto,"corocoro negro, grulla, ibis. Mesernbrinibis cayennensis, Eudocimus albus, Eudocimus ruber, Phimosus infuscatus, Cercibus oxycerca."
coto nunana,tábanos. Tabanus sp.
coyeiro,"coyiro (yù coyeiro) s.m. un familiar, pariente."
coyeiro ji turiariro,yù coyeiro ji turiariro) s.m. descendiente.
coyeiro panopù macariro,"yù coyeiro panopù macariro) s.m. antepasado, antecesor. coyeiro panopù macariro WananoEspañol 66"
coyeiro poto,"familiar propio, familiar legítimo, pariente propio, pariente legítimo."
cõ bùhùsehe,"izquierdo, izquierda."
cõ bùhùsehe dahrariro,zurdo. lit. uno que trabaja con la mano izquierda.
Cristore wacû tuariro,creyente.
crusapù cjã puha wajãna,crucificar. 1.
cruza,cruz.
cua nina,"ser peligroso, peligrosa; inseguro, insegura; un riesgo; serio, seria."
cua pisariro,"alguien serio, severo."
cua pisaro,"serio, seria; severo, severa."
cua pisaro mehne,"con juicio, en serio."
cuaro,loro real.
cuaro mehne,"con juicio, en serio. sinón. cua pisaro mehne."
cuaro mehne yahura,"advertir, dar advertencia. 67"
cue,ay!
cuhcura,"balbucear, tartamudear."
cuhcûna,tener (algo) en la boca.
cahsarocãre yihso nana,circuncidar. sinón. mahanocã pjacù macari cahsarocãre yihso nana.
cuhnucu,orina.
cuhnucu butua,"anquilostomas, lombrices. Amphisbaena spp."
cuhnucu pùhù,vejiga.
cuhnucu sihõna,orinar (en sus pantalones).
cuhnucuna,orinar.
cuhsù,"río extendido, sección del río o camino (la parte recta y plana del río)."
cuhsùpera,jugar en el agua.
cuhsùra,bañarse.
cuhsùri cjoa,jaboncillo.
cuhsùri suhtiro,"traje de baño, vestido de baño."
cuhtu,claro (para campamento) dohro cahsaa.
cui bùjùriro,"alguien tímido. 68 Buheriro tirore to sinituchù yùhtierara. El niño es muy tímido; cuando el maestro le pregunta algo, no contesta. pl. cui bùjùina. s.f. cui bùjùricoro."
cui sãana,tener miedo (por otro).
cui yùhdùara,llenarse de terror.
cuia wahara,acobardarse.
cuichù yoara,asustar.
cuierara,"tener coraje, tener valentía."
cuierariro,"alguien que tiene coraje, valiente."
cuira,"tener miedo, temer."
cuiriro,"alguien cobarde, temeroso."
cuisãano yahura,advertir.
cumu,"alguien que sabe todos los discantos. 1. V. basara, jura2."
cumu pahta,"asiento, banco."
cumunu,banco.
cumuti,tronco vacío.
cupiara,alero. 69
curera,desyerbar o desherbar.
curewera,"desyerbar o desherbar, limpiar (sembrado)."
curí curí,"loro cuaro, lora cariamarilla. Amazona amazonica."
curua,"grupo, equipo, tribu."
cutiro,pecho.
cuyera,cuchara.
cû sîna,"llamar, saludar (parientes)."
cûna,"1 dejar, colocar (en el suelo o el piso). 2 incluir."
cûù,"chango o changa de noche, mico de noche. Aotus trivirigatus."
cùachù yoara,sorprender.
cùara,asombrarse.
cùãna,"ser hondo, honda; profundo, profunda."
cùha,piojos. Pediculus humanus.
cùhã cahara,atragantarse.
cùhã nina,"quedar apretado, apretada. 70"
cùhma,1 año. 2 verano.
cùhmarine cjùara,tener edad. lit. tener veranos.
cùhmaripe,anualmente.
cùhùro,1 cresta. 2 peine. sinón. cùhùro dùpù.
cùhùro dùpù,peine.
cùhùro soro,cresta.
cùnaa,desano (nombre de un grupo lingüístico en el Vaupés).
cùora,"asustar, espantar, dar susto, amedrentar, asombrar."
cùre wahcãna,"caminar como un pato, caminar balanceándose."
cùrera,menear.
câ,"uno, una."
câ bùhùsehe capari ñùeriro,alguien tuerto.
wihmitiãhna,"guiñar (un ojo), hacer un guiño."
câ bùhùsehe coa cjùara,tener aparte. 71
câ capariaca wihmitiãhna,"guiñar, parpadear."
câ cùhma wahara,hace un año.
câ dacho sùro,jornada.
câ hectárea,una hectárea.
pû,lista de nombres.
câ sãhrîpe,câ wahsõripe adv. cinco.
câ taha,una vez.
câ wahpa yoara,aparear.
câ wamomaca marieriro,manco.
câ wamomaca pihtia,cinco.
wamomaca câria ñaharia,seis.
câ wamomaca posacã,puñado.
câ weje,"espacio, puesto."
câhù,1 también. 2 tampoco.
câiro,uno (ser animado). 72
câirota,solo.
câirota jira,alguien en la soledad.
câno dacho macai,por la mitad.
câno mehne jiina,unos que son unidos.
câno potori,"igual, junto con; mismo, misma; simultáneamente."
câno potori bajura,"parecer, ser idéntico, idéntica."
câno potori curero,"afín, semejante."
câno potori jierara,"1 estar desigual, en desnivel. 2 ser diferente."
câno potori tùhotura,"acordar, estar de acuerdo."
câno potorita tjuara,haber empate.
câno pjara,"aguantar, resistir, soportar."
câno sehe bajura,"parecerse; ser parecido, parecida. 73"
chahcho,baba.
chahcho co,saliva.
chahcho puti sãahna,escupir (en algo).
chahcho putira,escupir.
chahcho waara,babear.
chahcho wijara,salir baba.
chapea,sombrero.
chihchõna,chihcõna v.i. arrastrarse.
chîpe,chipe s.inan. remedio ungüento.
chohbe,pez aguapucha. Crenicichla dorsiocelata.
chonah,qué cosa!
choro,"extraño, extraña; peligroso, peligrosa; respetado, respetada."
chuhîhti,pájaro moriche blanco. Cissopis leveriana.
chù bùrori da,esófago.
chù duhura,ayunar. 2. Ch - ch chù duhura WananoEspañol 74
chù dùhari,sobras de la comida.
chù ji coara,tener apetito.
chù mùhcona,comer (sin guardar para otros).
chù ñùna,probar.
chù tenena,comer perforando (con muchos huequitos).
chùa,"1 alimento, comida, víveres. 2 dieta."
chùa dahrera,preparar comida.
chùa dahreri tahtia,cocina.
chùa dahreri wùhùcã,cocina.
chùa mariachù,"carestía, sequía."
chùa sãa bùjùriro,glotón.
chùare bùrori da,esófago.
chùerara,ayunar. 2.
chùra,"comer, consumir. 75 chùerara ayunar. sinón. chù duhura. V. siora2."
chùri tahtia,"comedor, cocina."
chùri wùhù,restaurante.
cja,"halcón, gavilán gris, águila barrada. Buteo nitidus. 2, bohta pû cja, cja ñi, pichõ sehê, wese cja."
Cja Nùco,Inambú (nombre de un cacerío en una isla del río Vaupés). lit. isla del halcón.
cja ñi,"halcón negro, gavilán negro, águila barrada. Buteo nitidus."
cja paro,pez dormilón. Hoplias malabaricus. V. dasapiõ.
cjapi,"ayahuasco o ayahuasca, estupefaciente, yagé o yajé. Banisterium caapi."
cjapi jori,visiones (resultan de tomar yagé).
cjihto,para.
cjari,pinzas de cangrejo.
cjã,gallina de monte. Tinamus guttatus. 76
cjã bihara,"1 clavar, fijar. sinón. cjã puhara. 2 escribir a máquina."
cjã bohbara,aletear.
cjã bohora,machacar (con palo).
cjã boroora,"cortar, derribar, tumbar (árboles, chagra). V. cjãna."
cjã burera,"varear (el sembrado, fruta de un árbol con palo, garrote o machete). V. tjana burera."
cjã cahmana,"pegar a otro (quien primero le pegó), vengar y pegar (a otro). V. cahmana2."
cjã matona,cjã mùtona v.t. pegar y machacar.
cjã mùhana,1 cabecear (persona para indicar aprobación). 2 cabecear (canoa o bote).
cjã pahrêna,cortar la corteza del árbol (superficialmente).
cjã payora,poner la mano al hombro.
cjã potora,pegar (a una puntilla o algo así para hacerlo derecho).
cjã puhara,"1 clavar, fijar. 2 mover la mano y pincharse (sobre algo agudo)."
cjã puharia,martillo. pl. cjã puhaapoca. sinón. martero.
cjã pù dùpù,cjã mùa dùpù s.inan. ala. 77
cjã pjoãna,1 acariciar. 2 aplicar (agua o algo así con la mano).
cjã sihnona,cortar una tajada del superficie.
cjã sirura,"cortar, pegar superficialmente (con machete o hacha)."
cjã sitera,1 cortar superficialmente (con hacha o machete). 2 sacudir.
cjã sitira,oler fuerte (cuando el jugo de yuca brava no está bien cocinado).
cjã suhsura,abrazar.
cjã ta majareahna,cortar alrededor (con machete o hacha).
cjã tara,cortar (transversalmente).
cjã tarocara,"cortar (transversalmente, rápidamente)."
cjã tihãhna,pegar y aplastar.
cjã tihpora,pegar y despachurrar.
cjã tua,tejido. 78
cjã tura,"1 tejer. 2 golpear (la corteza del árbol con un mazo), pegar y aplastar. 3 señalar (con la mano) no venir o no hablar."
cjã tù,cabeza (la parte trasera).
cjã tjara,"ahuecar, ahondar, tallar (por cortar superficialmente con machete o hacha)."
cjã wahara,rajar.
cjã wihpera,clavar bien.
cjã yairoaca,"gallineta cuero, tinamú variegado. Crypturellus variegatus."
cjã yora,1 señalar (con la mano) donde ir. 2 tender.
cjãna,"1 cortar, derribar, tumbar (árboles, chagra). 2 golpear (con objeto, la mano abierto, o el puño). 3 escribir a máquina. V. cjã bihara."
cjãpora,pegar (al agua).
cjãroca,sobaco.
cjãroca ñohna,tumbar (árbol al río).
cjãroca sitira,oler el sobaco.
cjãroca sõri sopaca,"meta, portería. 79 Cuando jugaron fútbol, él vigiló continuamente la portería. pl. cjãroca sõa sopacari."
cjãwera,1 despegar. 2 labrar (canoa). 3 tumbar (para limpiar).
cjãweri pjî,"azuela. pl. cjãwea pjîni. sinón. cjãweria sioca. V. bùsoca, docadù."
cjãweria sioca,azuela.
cjãyera,"1 pegar (alguna cosa afilada) y cortarse. 2 cortar en tiras delgadas, pedazos delgados."
cjero,"de repente, ligero, rápidamente."
cjihto,para.
cjiro,"finado, finada."
cjoa,câ cjoa) s.inan. 1 pastilla. 2 barra de jabón. 3 moneda. 4 pedazo.
cjoa sehe,"lado del río, camino o chagra; parte. 80"
cjora,"codiciar, envidiar, sentirse envidia."
cju mene,fruta guama chiquita.
cju saneca,"piña (chiquita, silvestre)."
cjuri,"tortuga. O. Testudines/Chelonia, C. Reptilia, P. Chordata."
cjuri cahsaro,"concha de tortuga. pl. cjua cahsari. sinón. cjuri wahwa, cjuri wùhù. V.pal.prin. cahsaro."
cjuri wahwa,concha de tortuga.
cjuri wùhù,"concha de tortuga. pl. cjua wùhùse. sinón. cjuri cahsaro, cjuri wahwa. V.pal.prin. wùhù."
cjù,mandioca. Manihot utilissima Pohl; M. esculenta Graz.
cjù wahi,pez blanquillo. Hemiodopsis gracilis.
cjùara,"1 tener, poseer. 2 cumplir (años)."
cjùari,"to cjùari) p.p. usados, usadas."
cjùbo,mandioca pudrida. 81
daa pohcaricã pohara,"desmenuzar. sinón. daacã pohara, daa yùbùricã pohara."
daa yùbùricã pohara,"desmenuzar. sinón. daacã pohara, daa pohcaricã pohara."
daacã,"sencillo, vueltas."
daacã pohara,desmenuzar.
daacã yehderiro,"alguien que camina a trancos cortos, a pasos cortos."
dacho,"1 día. 2 fecha. 3 era (tiempo). 4 perpetuo, perpetua."
dacho maca macaria,"dedo del corazón, dedo de en medio."
dacho macai,"centro; medio, media."
dacho quihõria,reloj.
dachoa,gusanos. 82
dachoara,poner gusanos.
dachopù,tarde (en la mañana).
dachoripe,diariamente.
daharo,guacamayo enano. Ara nobilis.
dahpo cutiro,arco del pie.
dahpo dihiro,talón.
dahpo nùnù wahcãna,rastrear.
dahpo pahma,empeine del pie.
dahpo pica,dedo del pie.
dahpo sero,1 uña del pie. 2 garra.
dahpo suhti cahsaro,"abarca, sandalia."
dahpo suhti dahreri wùhù,zapatería.
dahpo suhti dahreriro,zapatero.
dahpo suhtire sãana,calzar.
dahpo suhtire tjuwera,descalzar. 83
dahpo suhtiro,zapato.
dahpo tira,bailar (como los indígenas).
dahpori,"huellas, rastro."
dahporo,"to dahporo) s.inan. pie, pata."
dahporo dohsari curiaca,tobillo.
dahporo wùpõri soro,grillo del prisionero.
dahporoi,a pie.
dahpoto,"1 al pie, base (de árbol o cerro). 2 culata (de armas). 3 principio (de la familia)."
dahpoto macariro,"antepasado, antecesor."
dahpotopù,"antiguamente, en la antigüedad, hace mucho tiempo."
dahpusû,"dahposû, dahpusu s.an. nigua. Rynchoprion penetrans."
dahpusû tùro,"dahpusû tero s.an. tipo de sardina. Poptella orbicularis, Seichonodon insignis, Tetragonopterus argenteus (Cub)."
dahra bajuerara,trabajar rápidamente. 84
dahra bara,apretar (con la mano algo blando).
dahra bùjera,darle pellizco ligeramente.
dahra carera,tocar agitando.
dahra cohtariro,"tirore dahra cohtariro) s.m. 1 empleado, obrero, peón. 2 secretario."
dahra cohtotara,reemplazar.
dahra curia cjãna,dar puños.
dahra curia dotara,dar puños. sinón. dahra curia cjãna.
dahra curiariaca,puño.
dahra curiarocara,cierre el puño.
dahra chiquiara,"arrugar (papel, plástico y cosas así)."
dahra duhu pihtira,haber paro.
dahra dùcari dacho,lunes. 85
dahra macana,"tentar, tocar (buscando)."
dahra majare dapora,girar (con las manos a una posición correcta).
dahra matona,dahra mùtona v.t. 1 apretar (con la mano). 2 masajear. 3 amasar.
dahra morena,"amasar (añadiendo algo como la harina de trigo), mezclar (añadiendo algo)."
dahra ñùna,"tocar, palpar (con la mano)."
dahra potora,enderezar.
dahra puhara,agarrar (y se entra algo con punto).
dahra quirira,"hacer cosquillas. sinón. quiripera, quirira."
dahra sitera,oprimir el gatillo.
dahra sitero,gatillo.
dahra sito tara,trabajar vagando.
dahra sùhtera,"arrugar (papel, plástico y cosas así). 86"
dahra tihãna,aplastar (entre dos dedos).
dahra wahara,"partir, dividir (algo esférico, pedazo de pan con la mano)."
dahra wihtãna,tocar (algo pegajoso).
dahraa,"1 labor, trabajo. 2 tarea. 3 herramientas."
dahraa marieriro,"un desempleado, alguien desocupado."
dahraare wara,"emplear, ocupar."
dahrara,"trabajar, obrar."
dahrari wapa,"paga, salario, sueldo."
dahrariro,"obrero, trabajador."
dahre chùra,preparar comida (para sí mismo).
dahre chùri tahtia,cocina. 87
dahrera,"1 construir, fabricar, hacer, obrar. 2. 2 celebrar."
